Township,Date,Air Temp. Min. (°C),Air Temp. Max. (°C),Precip. (mm),Precip. Accumulated (mm),Humidity Avg. (%),Snow Water (mm),Estimated Incoming Rad. Total (MJ/m2)
T028R15W4,2009-11-05,-2.63,19.31,0.0,297.93999999999994,55.08,0.0,8.3
T028R15W4,2009-11-06,-1.92,12.32,0.0,297.93999999999994,54.21,0.0,6.57
T028R15W4,2009-11-07,-4.44,10.65,0.0,297.93999999999994,55.69,0.0,6.65
T028R15W4,2009-11-08,-6.17,8.4,0.0,297.93999999999994,59.74,0.0,6.42
T028R15W4,2009-11-09,-7.82,10.13,0.0,297.93999999999994,58.31,0.0,7.0
T028R15W4,2009-11-10,-4.32,11.31,0.0,297.93999999999994,52.24,0.0,6.42
T028R15W4,2009-11-11,-6.64,9.99,0.0,297.93999999999994,58.91,0.0,6.51
T028R15W4,2009-11-12,-8.8,4.31,0.0,297.93999999999994,74.09,0.0,5.68
T028R15W4,2009-11-13,-11.54,6.24,0.0,297.93999999999994,59.47,0.0,6.51
T028R15W4,2009-11-14,-8.68,2.66,0.0,297.93999999999994,56.37,0.0,5.11
T028R15W4,2009-11-15,-8.97,8.4,0.0,297.93999999999994,58.8,0.0,6.22
T028R15W4,2009-11-16,3.37,13.68,0.0,297.93999999999994,46.52,0.0,4.71
T028R15W4,2009-11-17,2.67,15.22,0.0,297.93999999999994,39.96,0.0,5.12
T028R15W4,2009-11-18,-5.59,8.26,0.0,297.93999999999994,57.04,0.0,5.29
T028R15W4,2009-11-19,-5.42,7.73,0.0,297.93999999999994,49.27,0.0,5.08
T028R15W4,2009-11-20,-2.41,12.09,0.0,297.93999999999994,48.81,0.0,5.25
T028R15W4,2009-11-21,-5.2,4.85,0.14,298.0799999999999,72.97,0.0,4.31
T028R15W4,2009-11-22,-9.53,0.99,0.0,298.0799999999999,81.45,0.0,4.34
T028R15W4,2009-11-23,-12.23,4.81,0.07,298.1499999999999,80.17,0.0,5.44
T028R15W4,2009-11-24,-7.87,5.89,0.0,298.1499999999999,65.24,0.0,4.82
T028R15W4,2009-11-25,-10.45,3.83,0.0,298.1499999999999,77.8,0.0,4.85
T028R15W4,2009-11-26,-3.54,7.68,0.0,298.1499999999999,77.44,0.0,4.24
T028R15W4,2009-11-27,-9.63,0.75,0.42,298.56999999999994,94.74,0.4,4.02
T028R15W4,2009-11-28,-14.01,-3.49,0.14,298.7099999999999,86.36,0.48,4.0
T028R15W4,2009-11-29,-11.93,4.86,0.07,298.7799999999999,81.81,0.46,4.99
T028R15W4,2009-11-30,-7.76,1.31,0.28,299.0599999999999,88.86,0.7,3.62
T028R15W4,2009-12-01,-12.28,-3.88,0.0,299.0599999999999,73.15,0.62,3.45
T028R15W4,2009-12-02,-18.17,-8.44,0.0,299.0599999999999,83.69,0.56,3.67
T028R15W4,2009-12-03,-19.01,-9.12,0.22,299.2799999999999,87.65,0.77,3.66
T028R15W4,2009-12-04,-15.08,-2.71,0.0,299.2799999999999,87.84,0.7,4.05
T028R15W4,2009-12-05,-12.63,-5.31,0.87,300.1499999999999,86.22,1.72,3.09
T028R15W4,2009-12-06,-27.23,-13.2,0.43,300.5799999999999,77.91,2.23,4.24
T028R15W4,2009-12-07,-32.98,-22.75,0.43,301.00999999999993,74.27,2.74,3.59
T028R15W4,2009-12-08,-34.83,-20.29,0.0,301.00999999999993,75.71,2.74,4.24
T028R15W4,2009-12-09,-23.71,-14.51,1.52,302.5299999999999,82.98,4.55,3.35
T028R15W4,2009-12-10,-19.03,-10.71,0.87,303.3999999999999,84.01,5.57,3.17
T028R15W4,2009-12-11,-19.8,-11.0,0.65,304.0499999999999,83.23,6.34,3.24
T028R15W4,2009-12-12,-33.44,-18.06,0.43,304.4799999999999,72.9,6.85,4.25
T028R15W4,2009-12-13,-35.75,-27.13,0.87,305.3499999999999,71.18,7.89,3.17
T028R15W4,2009-12-14,-36.42,-25.07,0.22,305.56999999999994,69.89,8.15,3.62
T028R15W4,2009-12-15,-35.27,-17.35,0.0,305.56999999999994,74.57,8.14,4.53
T028R15W4,2009-12-16,-21.09,1.03,0.0,305.56999999999994,75.23,8.12,5.02
T028R15W4,2009-12-17,-10.85,2.06,0.0,305.56999999999994,76.85,8.1,3.83
T028R15W4,2009-12-18,-15.34,-4.97,0.0,305.56999999999994,82.7,8.08,3.42
T028R15W4,2009-12-19,-11.73,-1.26,0.0,305.56999999999994,87.68,8.06,3.43
T028R15W4,2009-12-20,-11.79,-5.65,0.0,305.56999999999994,82.16,8.04,2.63
T028R15W4,2009-12-21,-12.28,-10.17,2.6,308.16999999999996,82.59,11.15,1.54
T028R15W4,2009-12-22,-15.56,-12.16,2.82,310.98999999999995,85.35,14.52,1.96
T028R15W4,2009-12-23,-28.34,-16.08,0.22,311.21,77.9,14.77,3.72
T028R15W4,2009-12-24,-30.58,-16.08,0.22,311.43,78.01,15.03,4.06
T028R15W4,2009-12-25,-21.38,-12.97,0.22,311.65000000000003,86.03,15.28,3.1
T028R15W4,2009-12-26,-22.54,-10.87,0.65,312.3,81.9,16.05,3.66
T028R15W4,2009-12-27,-19.39,-9.33,0.0,312.3,82.15,16.03,3.41
T028R15W4,2009-12-28,-21.57,-11.34,0.0,312.3,85.23,16.02,3.46
T028R15W4,2009-12-29,-19.42,-11.17,0.0,312.3,87.01,16.01,3.12
T028R15W4,2009-12-30,-20.45,-15.27,1.09,313.39,83.53,17.3,2.49
T028R15W4,2009-12-31,-28.83,-19.37,0.43,313.82,78.22,17.81,3.38
T028R15W4,2010-01-01,-28.58,-13.4,0.0,313.82,81.91,17.8,4.31
T028R15W4,2010-01-02,-19.35,-12.15,0.0,313.82,81.8,17.78,2.99
T028R15W4,2010-01-03,-21.55,-13.82,0.0,313.82,83.57,17.77,3.13
T028R15W4,2010-01-04,-18.77,-12.98,0.0,313.82,85.29,17.76,2.73
T028R15W4,2010-01-05,-24.14,-14.82,2.28,316.09999999999997,83.42,20.48,3.49
T028R15W4,2010-01-06,-29.85,-21.82,0.16,316.26,77.52,20.67,3.28
T028R15W4,2010-01-07,-31.21,-20.76,0.16,316.42,75.0,20.85,3.78
T028R15W4,2010-01-08,-25.16,-8.49,0.0,316.42,76.85,20.84,4.82
T028R15W4,2010-01-09,-13.18,0.7,0.0,316.42,79.41,20.81,4.45
T028R15W4,2010-01-10,-7.65,3.25,0.0,316.42,79.01,20.77,3.99
T028R15W4,2010-01-11,-4.62,5.83,0.0,316.42,77.62,20.73,3.95
T028R15W4,2010-01-12,0.79,6.3,0.0,316.42,75.3,20.69,2.91
T028R15W4,2010-01-13,-4.1,6.7,0.0,316.42,85.56,20.64,4.12
T028R15W4,2010-01-14,-5.92,4.09,0.0,316.42,83.78,20.6,4.02
T028R15W4,2010-01-15,-1.68,6.53,0.0,316.42,69.67,20.55,3.69
T028R15W4,2010-01-16,-7.72,3.96,0.0,316.42,78.1,20.51,4.47
T028R15W4,2010-01-17,-9.49,0.7,0.0,316.42,91.09,20.47,4.23
T028R15W4,2010-01-18,-5.57,6.04,0.0,316.42,83.29,20.42,4.58
T028R15W4,2010-01-19,-9.83,1.65,0.0,316.42,82.5,20.38,4.63
T028R15W4,2010-01-20,-9.43,0.2,0.0,316.42,90.46,20.33,4.3
T028R15W4,2010-01-21,-10.5,-4.88,0.0,316.42,94.22,20.29,3.34
T028R15W4,2010-01-22,-6.9,-4.96,0.33,316.75,94.92,20.64,1.99
T028R15W4,2010-01-23,-6.76,-5.31,0.49,317.24,92.45,21.18,1.75
T028R15W4,2010-01-24,-13.49,-6.65,0.0,317.24,85.55,21.14,3.87
T028R15W4,2010-01-25,-17.27,-10.46,0.65,317.89,85.29,21.89,3.92
T028R15W4,2010-01-26,-24.31,-12.28,0.33,318.21999999999997,82.8,22.25,5.3
T028R15W4,2010-01-27,-26.04,-10.4,0.0,318.21999999999997,81.35,22.23,6.14
T028R15W4,2010-01-28,-24.85,-8.67,0.0,318.21999999999997,82.33,22.2,6.36
T028R15W4,2010-01-29,-18.79,-6.31,0.0,318.21999999999997,80.72,22.16,5.68
T028R15W4,2010-01-30,-13.59,-7.11,0.0,318.21999999999997,78.47,22.11,4.17
T028R15W4,2010-01-31,-12.97,-10.46,1.63,319.84999999999997,85.94,24.02,2.64
T028R15W4,2010-02-01,-13.78,-4.5,0.38,320.22999999999996,86.28,24.42,5.16
T028R15W4,2010-02-02,-16.6,-6.11,0.0,320.22999999999996,89.75,24.37,5.58
T028R15W4,2010-02-03,-10.13,-7.38,0.0,320.22999999999996,91.87,24.32,2.91
T028R15W4,2010-02-04,-15.15,-8.56,0.19,320.41999999999996,89.55,24.49,4.59
T028R15W4,2010-02-05,-18.58,-9.74,0.1,320.52,87.26,24.56,5.41
T028R15W4,2010-02-06,-13.65,-6.29,0.19,320.71,93.05,24.73,5.02
T028R15W4,2010-02-07,-12.07,-6.31,0.19,320.9,92.69,24.9,4.53
T028R15W4,2010-02-08,-19.77,-10.36,0.1,321.0,85.08,24.97,5.89
T028R15W4,2010-02-09,-20.69,-8.63,0.0,321.0,85.8,24.92,6.79
T028R15W4,2010-02-10,-16.71,-0.56,0.0,321.0,85.42,24.84,7.99
T028R15W4,2010-02-11,-17.88,-4.81,0.1,321.1,88.29,24.9,7.32
T028R15W4,2010-02-12,-18.26,-4.86,0.19,321.29,87.99,25.06,7.55
T028R15W4,2010-02-13,-17.49,-9.91,1.62,322.91,85.9,26.95,5.78
T028R15W4,2010-02-14,-20.51,-6.59,0.1,323.01000000000005,80.86,27.0,7.97
T028R15W4,2010-02-15,-10.34,3.61,1.24,324.25000000000006,86.4,28.38,8.13
T028R15W4,2010-02-16,-11.79,-0.46,0.29,324.5400000000001,95.86,28.63,7.45
T028R15W4,2010-02-17,-6.81,-0.3,0.0,324.5400000000001,95.79,28.52,5.75
T028R15W4,2010-02-18,-9.47,0.73,0.1,324.6400000000001,83.26,28.53,7.32
T028R15W4,2010-02-19,-11.88,-2.0,0.0,324.6400000000001,85.51,28.43,7.34
T028R15W4,2010-02-20,-10.92,-7.24,0.1,324.7400000000001,88.8,28.45,4.55
T028R15W4,2010-02-21,-17.19,-3.17,0.1,324.84000000000015,84.47,28.48,9.05
T028R15W4,2010-02-22,-14.27,-3.99,0.19,325.03000000000014,87.76,28.61,7.88
T028R15W4,2010-02-23,-12.28,-5.15,0.0,325.03000000000014,91.89,28.51,6.68
T028R15W4,2010-02-24,-13.79,0.12,0.0,325.03000000000014,84.53,28.4,9.49
T028R15W4,2010-02-25,-12.02,4.03,0.0,325.03000000000014,80.51,28.27,10.37
T028R15W4,2010-02-26,-13.13,4.18,0.0,325.03000000000014,79.38,28.14,10.96
T028R15W4,2010-02-27,-6.78,2.58,0.0,325.03000000000014,85.53,27.99,8.19
T028R15W4,2010-02-28,-9.11,2.8,0.0,325.03000000000014,89.2,27.85,9.4
T028R15W4,2010-03-01,-9.64,3.24,0.0,325.03000000000014,92.65,27.7,9.93
T028R15W4,2010-03-02,-9.07,3.81,0.0,325.03000000000014,92.66,27.54,10.1
T028R15W4,2010-03-03,-7.47,5.28,0.07,325.10000000000014,85.59,27.46,10.21
T028R15W4,2010-03-04,-2.54,8.78,0.0,325.10000000000014,81.5,27.25,9.78
T028R15W4,2010-03-05,-5.24,8.5,0.07,325.17000000000013,86.96,26.13,10.95
T028R15W4,2010-03-06,-6.31,8.18,0.07,325.2400000000001,88.11,20.14,11.42
T028R15W4,2010-03-07,-4.65,10.83,0.13,325.3700000000001,81.1,10.76,11.99
T028R15W4,2010-03-08,-4.87,6.28,0.07,325.4400000000001,74.67,6.53,10.34
T028R15W4,2010-03-09,-5.13,1.27,3.67,329.1100000000001,69.82,10.75,7.95
T028R15W4,2010-03-10,-8.37,4.11,0.87,329.98000000000013,83.17,11.6,11.28
T028R15W4,2010-03-11,-10.81,6.86,0.07,330.0500000000001,73.51,8.38,13.62
T028R15W4,2010-03-12,-2.1,12.97,0.0,330.0500000000001,63.76,0.0,12.77
T028R15W4,2010-03-13,-4.37,4.18,0.0,330.0500000000001,74.31,0.0,9.76
T028R15W4,2010-03-14,-7.02,8.62,0.0,330.0500000000001,69.1,0.0,13.4
T028R15W4,2010-03-15,-2.89,12.51,0.0,330.0500000000001,65.11,0.0,13.49
T028R15W4,2010-03-16,-2.35,16.73,0.0,330.0500000000001,60.53,0.0,15.23
T028R15W4,2010-03-17,0.29,11.54,0.0,330.0500000000001,52.18,0.0,11.86
T028R15W4,2010-03-18,-4.41,2.73,0.27,330.3200000000001,75.93,0.0,9.58
T028R15W4,2010-03-19,-7.01,3.18,0.07,330.3900000000001,69.08,0.0,11.61
T028R15W4,2010-03-20,-6.14,14.45,0.0,330.3900000000001,54.03,0.0,16.73
T028R15W4,2010-03-21,-2.4,13.33,0.0,330.3900000000001,54.46,0.0,14.82
T028R15W4,2010-03-22,-3.97,3.49,0.47,330.8600000000001,80.28,0.0,10.34
T028R15W4,2010-03-23,-4.1,11.11,0.0,330.8600000000001,72.17,0.0,14.96
T028R15W4,2010-03-24,-7.0,-1.67,0.0,330.8600000000001,80.44,0.0,8.97
T028R15W4,2010-03-25,-7.36,8.02,0.0,330.8600000000001,76.73,0.0,15.44
T028R15W4,2010-03-26,-4.73,6.21,0.0,330.8600000000001,78.18,0.0,13.19
T028R15W4,2010-03-27,-4.73,15.58,0.0,330.8600000000001,55.67,0.0,18.19
T028R15W4,2010-03-28,-0.23,17.91,0.0,330.8600000000001,44.56,0.0,17.41
T028R15W4,2010-03-29,-1.38,18.37,0.0,330.8600000000001,53.85,0.0,18.39
T028R15W4,2010-03-30,-3.83,11.41,0.0,330.8600000000001,47.27,0.0,16.34
T028R15W4,2010-03-31,-4.79,11.09,0.0,330.8600000000001,43.08,0.0,16.89
T028R15W4,2010-04-01,-5.33,10.9,0.0,330.8600000000001,44.32,0.0,17.27
T028R15W4,2010-04-02,-7.9,11.65,0.19,331.0500000000001,41.09,0.0,19.18
T028R15W4,2010-04-03,-4.94,12.7,0.0,331.0500000000001,41.71,0.0,18.43
T028R15W4,2010-04-04,-3.99,11.52,0.0,331.0500000000001,43.58,0.0,17.47
T028R15W4,2010-04-05,-9.0,12.71,0.0,331.0500000000001,36.55,0.0,20.9
T028R15W4,2010-04-06,-4.88,13.13,0.0,331.0500000000001,40.77,0.0,19.24
T028R15W4,2010-04-07,-6.41,15.75,0.0,331.0500000000001,40.69,0.0,21.57
T028R15W4,2010-04-08,-1.91,18.01,0.75,331.8000000000001,52.1,0.0,20.67
T028R15W4,2010-04-09,-4.08,6.49,0.0,331.8000000000001,41.74,0.0,15.21
T028R15W4,2010-04-10,-6.65,6.71,0.0,331.8000000000001,37.8,0.0,17.28
T028R15W4,2010-04-11,-11.1,5.1,0.19,331.9900000000001,61.42,0.0,19.22
T028R15W4,2010-04-12,-6.46,7.85,3.57,335.5600000000001,74.87,0.0,18.24
T028R15W4,2010-04-13,-0.22,1.36,7.88,343.4400000000001,96.93,9.12,6.13
T028R15W4,2010-04-14,-0.16,5.88,11.26,354.7000000000001,84.85,2.85,12.08
T028R15W4,2010-04-15,-4.62,8.25,0.19,354.8900000000001,74.61,0.0,17.8
T028R15W4,2010-04-16,-4.89,10.31,0.0,354.8900000000001,77.17,0.0,19.53
T028R15W4,2010-04-17,-1.84,18.6,0.0,354.8900000000001,68.44,0.0,22.85
T028R15W4,2010-04-18,2.1,19.47,0.0,354.8900000000001,64.74,0.0,21.25
T028R15W4,2010-04-19,1.9,21.87,0.0,354.8900000000001,59.64,0.0,22.98
T028R15W4,2010-04-20,4.4,21.82,0.0,354.8900000000001,57.19,0.0,21.65
T028R15W4,2010-04-21,3.91,22.43,0.0,354.8900000000001,52.19,0.0,22.52
T028R15W4,2010-04-22,3.53,21.31,0.0,354.8900000000001,58.74,0.0,22.24
T028R15W4,2010-04-23,-0.28,13.01,7.7,362.5900000000001,60.18,0.0,19.39
T028R15W4,2010-04-24,-3.53,11.59,8.07,370.6600000000001,68.47,0.0,20.85
T028R15W4,2010-04-25,-1.54,9.74,1.31,371.9700000000001,70.07,0.0,18.14
T028R15W4,2010-04-26,-3.53,11.67,0.0,371.9700000000001,65.79,0.0,21.23
T028R15W4,2010-04-27,-0.86,13.62,0.0,371.9700000000001,63.88,0.0,20.87
T028R15W4,2010-04-28,4.08,7.71,16.52,388.49000000000007,90.09,0.0,10.53
T028R15W4,2010-04-29,0.96,5.26,6.01,394.50000000000006,91.74,0.0,11.55
T028R15W4,2010-04-30,-1.2,12.41,0.19,394.69000000000005,69.59,0.0,20.67
T028R15W4,2010-05-01,-1.93,12.4,0.0,394.69000000000005,66.23,0.0,21.37
T028R15W4,2010-05-02,1.2,12.81,0.0,394.69000000000005,67.48,0.0,19.36
T028R15W4,2010-05-03,1.16,16.26,0.36,395.05000000000007,65.38,0.0,22.23
T028R15W4,2010-05-04,-0.66,3.35,3.81,398.86000000000007,86.63,0.68,11.53
T028R15W4,2010-05-05,-2.56,0.7,1.63,400.49000000000007,90.33,2.2,10.47
T028R15W4,2010-05-06,-2.06,4.61,5.08,405.57000000000005,87.41,3.76,15.06
T028R15W4,2010-05-07,-2.13,8.41,0.45,406.02000000000004,77.74,0.0,19.04
T028R15W4,2010-05-08,-3.45,11.37,0.09,406.11,66.09,0.0,22.71
T028R15W4,2010-05-09,-0.07,8.64,12.6,418.71000000000004,83.73,0.0,17.5
T028R15W4,2010-05-10,-3.8,12.67,0.09,418.8,67.42,0.0,24.21
T028R15W4,2010-05-11,-1.32,15.66,0.0,418.8,54.7,0.0,24.72
T028R15W4,2010-05-12,0.24,18.88,0.0,418.8,46.23,0.0,26.04
T028R15W4,2010-05-13,1.6,20.08,0.0,418.8,44.69,0.0,26.06
T028R15W4,2010-05-14,3.99,22.23,0.0,418.8,45.35,0.0,26.02
T028R15W4,2010-05-15,6.34,23.61,0.0,418.8,46.25,0.0,25.45
T028R15W4,2010-05-16,4.85,25.09,0.0,418.8,49.8,0.0,27.67
T028R15W4,2010-05-17,7.42,28.15,0.0,418.8,44.91,0.0,28.14
T028R15W4,2010-05-18,9.92,28.56,0.0,418.8,47.3,0.0,26.8
T028R15W4,2010-05-19,9.46,22.94,0.0,418.8,64.09,0.0,22.89
T028R15W4,2010-05-20,4.83,20.27,0.63,419.43,73.14,0.0,24.6
T028R15W4,2010-05-21,2.23,15.32,0.09,419.52,55.01,0.0,22.75
T028R15W4,2010-05-22,-1.9,9.75,0.0,419.52,71.44,0.0,21.54
T028R15W4,2010-05-23,1.94,12.95,2.18,421.7,62.7,0.0,21.02
T028R15W4,2010-05-24,-0.5,17.01,0.0,421.7,65.29,0.0,26.61
T028R15W4,2010-05-25,3.76,15.53,0.0,421.7,67.11,0.0,21.89
T028R15W4,2010-05-26,0.3,18.19,0.0,421.7,55.89,0.0,27.09
T028R15W4,2010-05-27,3.11,11.0,21.85,443.55,75.87,0.0,18.05
T028R15W4,2010-05-28,3.01,6.48,2.18,445.73,92.44,0.0,12.0
T028R15W4,2010-05-29,-0.01,3.11,12.06,457.79,94.81,13.98,11.42
T028R15W4,2010-05-30,0.4,8.86,0.0,457.79,79.84,0.0,18.85
T028R15W4,2010-05-31,1.4,10.99,0.0,457.79,76.14,0.0,20.13
T028R15W4,2010-06-01,-1.06,14.51,0.12,457.91,69.95,0.0,25.71
T028R15W4,2010-06-02,3.8,20.55,0.0,457.91,64.76,0.0,26.73
T028R15W4,2010-06-03,7.21,14.42,5.23,463.14000000000004,80.48,0.0,17.58
T028R15W4,2010-06-04,4.41,18.04,0.0,463.14000000000004,55.16,0.0,24.22
T028R15W4,2010-06-05,7.01,19.78,0.12,463.26000000000005,57.35,0.0,23.5
T028R15W4,2010-06-06,3.79,21.59,0.12,463.38000000000005,57.16,0.0,27.8
T028R15W4,2010-06-07,9.46,17.17,0.24,463.62000000000006,74.06,0.0,18.33
T028R15W4,2010-06-08,6.87,14.21,0.49,464.11000000000007,82.96,0.0,17.92
T028R15W4,2010-06-09,5.36,13.01,5.97,470.0800000000001,90.05,0.0,18.31
T028R15W4,2010-06-10,6.06,9.19,2.07,472.1500000000001,91.65,0.0,11.74
T028R15W4,2010-06-11,4.97,16.03,0.12,472.2700000000001,73.28,0.0,22.08
T028R15W4,2010-06-12,3.27,21.6,0.0,472.2700000000001,57.5,0.0,28.46
T028R15W4,2010-06-13,6.53,26.0,0.0,472.2700000000001,52.43,0.0,29.36
T028R15W4,2010-06-14,8.39,19.24,0.0,472.2700000000001,64.2,0.0,21.94
T028R15W4,2010-06-15,6.95,17.73,4.63,476.9000000000001,75.2,0.0,21.88
T028R15W4,2010-06-16,6.35,17.23,0.12,477.0200000000001,71.11,0.0,22.0
T028R15W4,2010-06-17,8.73,12.98,54.29,531.3100000000001,81.85,0.0,13.75
T028R15W4,2010-06-18,8.76,17.24,17.77,549.08,73.65,0.0,19.43
T028R15W4,2010-06-19,8.48,19.83,1.58,550.6600000000001,75.2,0.0,22.48
T028R15W4,2010-06-20,6.86,23.15,0.12,550.7800000000001,66.63,0.0,26.95
T028R15W4,2010-06-21,8.73,23.37,0.0,550.7800000000001,68.07,0.0,25.54
T028R15W4,2010-06-22,10.38,23.83,1.1,551.8800000000001,74.22,0.0,24.47
T028R15W4,2010-06-23,8.31,23.75,0.12,552.0000000000001,72.52,0.0,26.22
T028R15W4,2010-06-24,9.75,25.71,0.0,552.0000000000001,63.68,0.0,26.65
T028R15W4,2010-06-25,10.0,24.58,0.0,552.0000000000001,64.77,0.0,25.45
T028R15W4,2010-06-26,8.11,22.44,0.0,552.0000000000001,62.42,0.0,25.21
T028R15W4,2010-06-27,9.29,26.1,0.0,552.0000000000001,55.6,0.0,27.29
T028R15W4,2010-06-28,11.21,26.74,0.0,552.0000000000001,56.75,0.0,26.2
T028R15W4,2010-06-29,12.36,28.64,0.12,552.1200000000001,65.43,0.0,26.79
T028R15W4,2010-06-30,8.0,25.41,0.0,552.1200000000001,56.31,0.0,27.68
T028R15W4,2010-07-01,4.0,20.26,0.13,552.2500000000001,60.91,0.0,26.72
T028R15W4,2010-07-02,6.76,18.05,12.14,564.3900000000001,75.8,0.0,22.23
T028R15W4,2010-07-03,4.88,22.2,0.13,564.5200000000001,59.5,0.0,27.49
T028R15W4,2010-07-04,7.01,22.22,0.0,564.5200000000001,65.69,0.0,25.71
T028R15W4,2010-07-05,7.39,16.09,1.08,565.6000000000001,77.32,0.0,19.41
T028R15W4,2010-07-06,9.15,22.24,5.53,571.1300000000001,67.52,0.0,23.76
T028R15W4,2010-07-07,8.86,24.08,2.16,573.2900000000001,66.44,0.0,25.57
T028R15W4,2010-07-08,8.44,28.44,0.0,573.2900000000001,60.83,0.0,29.24
T028R15W4,2010-07-09,11.18,30.68,0.0,573.2900000000001,57.03,0.0,28.8
T028R15W4,2010-07-10,11.77,18.68,0.13,573.4200000000001,80.91,0.0,17.1
T028R15W4,2010-07-11,6.75,22.78,0.13,573.5500000000001,77.25,0.0,25.98
T028R15W4,2010-07-12,9.03,26.33,0.0,573.5500000000001,75.47,0.0,26.92
T028R15W4,2010-07-13,6.89,13.53,19.55,593.1,89.69,0.0,16.63
T028R15W4,2010-07-14,9.81,21.77,3.51,596.61,78.57,0.0,22.25
T028R15W4,2010-07-15,10.37,26.07,0.0,596.61,63.67,0.0,25.41
T028R15W4,2010-07-16,9.41,23.03,2.83,599.44,78.18,0.0,23.59
T028R15W4,2010-07-17,7.16,22.57,0.46,599.9000000000001,66.44,0.0,25.0
T028R15W4,2010-07-18,9.57,23.72,0.13,600.0300000000001,68.31,0.0,23.88
T028R15W4,2010-07-19,11.27,15.61,29.8,629.83,88.03,0.0,13.17
T028R15W4,2010-07-20,10.63,21.61,0.13,629.96,76.34,0.0,20.88
T028R15W4,2010-07-21,8.94,23.8,0.67,630.63,70.59,0.0,24.18
T028R15W4,2010-07-22,10.01,25.49,2.29,632.92,71.35,0.0,24.59
T028R15W4,2010-07-23,12.25,22.12,4.72,637.64,79.33,0.0,19.55
T028R15W4,2010-07-24,10.0,26.94,0.0,637.64,69.37,0.0,25.49
T028R15W4,2010-07-25,11.79,26.6,0.0,637.64,67.0,0.0,23.73
T028R15W4,2010-07-26,12.93,24.76,3.24,640.88,66.28,0.0,21.11
T028R15W4,2010-07-27,7.77,22.5,0.13,641.01,67.24,0.0,23.44
T028R15W4,2010-07-28,10.43,26.56,0.0,641.01,69.47,0.0,24.41
T028R15W4,2010-07-29,11.55,29.22,0.0,641.01,68.97,0.0,25.42
T028R15W4,2010-07-30,9.92,26.71,0.0,641.01,68.33,0.0,24.65
T028R15W4,2010-07-31,12.58,25.15,0.94,641.95,69.89,0.0,21.22
T028R15W4,2010-08-01,12.67,19.77,0.28,642.23,82.31,0.0,15.86
T028R15W4,2010-08-02,11.45,21.21,0.0,642.23,77.79,0.0,18.49
T028R15W4,2010-08-03,9.49,20.14,0.0,642.23,79.01,0.0,19.21
T028R15W4,2010-08-04,8.36,22.4,0.0,642.23,76.15,0.0,21.92
T028R15W4,2010-08-05,9.12,24.9,0.0,642.23,73.09,0.0,23.1
T028R15W4,2010-08-06,11.97,27.45,2.08,644.3100000000001,70.23,0.0,22.73
T028R15W4,2010-08-07,9.47,26.84,0.14,644.45,66.27,0.0,23.93
T028R15W4,2010-08-08,10.42,21.41,0.0,644.45,81.42,0.0,18.91
T028R15W4,2010-08-09,8.01,26.62,0.14,644.59,68.42,0.0,24.45
T028R15W4,2010-08-10,11.31,23.45,13.45,658.0400000000001,78.77,0.0,19.61
T028R15W4,2010-08-11,9.5,24.58,1.53,659.57,79.43,0.0,21.71
T028R15W4,2010-08-12,9.38,20.45,1.94,661.5100000000001,81.97,0.0,18.47
T028R15W4,2010-08-13,10.67,16.63,3.88,665.3900000000001,88.36,0.0,13.46
T028R15W4,2010-08-14,10.62,20.71,0.0,665.3900000000001,77.08,0.0,17.38
T028R15W4,2010-08-15,6.94,24.26,0.14,665.5300000000001,70.03,0.0,22.6
T028R15W4,2010-08-16,8.83,24.45,0.0,665.5300000000001,75.22,0.0,21.31
T028R15W4,2010-08-17,10.49,16.55,0.42,665.95,82.74,0.0,13.17
T028R15W4,2010-08-18,9.91,25.01,0.14,666.09,75.68,0.0,20.62
T028R15W4,2010-08-19,10.25,25.03,0.0,666.09,73.11,0.0,20.23
T028R15W4,2010-08-20,7.91,19.59,5.55,671.64,74.08,0.0,17.84
T028R15W4,2010-08-21,7.61,20.06,0.0,671.64,79.79,0.0,18.27
T028R15W4,2010-08-22,8.66,19.8,4.02,675.66,87.31,0.0,17.14
T028R15W4,2010-08-23,5.82,17.99,0.0,675.66,71.33,0.0,17.76
T028R15W4,2010-08-24,3.61,23.31,0.14,675.8,62.82,0.0,22.39
T028R15W4,2010-08-25,5.92,28.74,0.0,675.8,58.24,0.0,23.88
T028R15W4,2010-08-26,8.67,32.53,0.0,675.8,48.83,0.0,24.2
T028R15W4,2010-08-27,6.24,19.6,0.97,676.77,62.91,0.0,17.94
T028R15W4,2010-08-28,1.37,17.39,0.14,676.91,63.86,0.0,19.46
T028R15W4,2010-08-29,1.82,12.9,0.14,677.05,79.33,0.0,16.02
T028R15W4,2010-08-30,4.88,14.63,0.0,677.05,78.54,0.0,14.89
T028R15W4,2010-08-31,1.54,20.9,0.14,677.1899999999999,66.93,0.0,20.77
T028R15W4,2010-09-01,2.62,16.7,0.23,677.42,78.84,0.0,17.54
T028R15W4,2010-09-02,2.02,21.05,0.0,677.42,68.49,0.0,20.18
T028R15W4,2010-09-03,4.14,24.4,0.0,677.42,57.63,0.0,20.61
T028R15W4,2010-09-04,6.08,21.63,0.91,678.3299999999999,70.36,0.0,17.87
T028R15W4,2010-09-05,6.14,13.69,0.11,678.4399999999999,78.46,0.0,12.32
T028R15W4,2010-09-06,1.62,16.27,0.0,678.4399999999999,71.94,0.0,16.97
